6.645206829951982863e-01,-7.434575938160312703e-01,-7.538612650130968595e-02,-7.063696018760008410e-01,-5.920273634160950760e-01,-3.880020444690034931e-01,-2.438324166659036896e-01,-3.110858517577795301e-01,9.185702724446300760e-01,1.423637954983315024e-01,-1.089253525794035421e-01,9.838027329179166447e-01,3.824915732815970526e-01,-9.106640125677248898e-01,-1.561769912074737476e-01,9.129253781661882394e-01,3.985302043503143876e-01,-8.798255577453284459e-02
-2.849841246435849684e-01,1.075417407239931122e-01,-9.524803529224015186e-01,3.103048474982739724e-01,9.505268586333061043e-01,1.447731452209964804e-02,9.069150733779886009e-01,-2.914334658524175281e-01,-3.042557882128870683e-01,1.205602242019902376e-01,1.421050769862897134e-01,9.824822540051735276e-01,-6.259157893465180367e-01,-7.573020194387182213e-01,1.863412890391297483e-01,7.705158382454514454e-01,-6.374165031192399189e-01,-2.354689820130477507e-03
2.906685058437464830e-01,2.124356132546219023e-01,9.329431547161362026e-01,8.157098022600162146e-01,-5.646687938946752805e-01,-1.255654080487864088e-01,5.001293214834434675e-01,7.975087857965365012e-01,-3.374172466988686891e-01,6.292835725741894315e-01,3.603547137796262456e-01,6.885830854334643591e-01,7.669298324833873082e-01,-4.313289480889174188e-01,-4.751567852693596716e-01,-1.257808305556498973e-01,-8.271032697295496172e-01,5.477950016816681700e-01
4.979175761059185246e-01,2.504075806262450188e-01,-8.302855719387860489e-01,-6.286943216423688252e-01,7.636897821489118110e-01,-1.467016243127129971e-01,5.973454087372296328e-01,5.950411416080886307e-01,5.376843892603671016e-01,-7.617156021848671132e-01,5.028709671981560492e-01,4.085463642444220889e-01,-9.018646872809821247e-02,-7.067126612509913031e-01,7.017290184151555588e-01,6.416040385210344255e-01,4.976725879297883015e-01,5.836662170939539429e-01
5.022655526483428279e-01,3.287172424170539120e-01,7.997964048184907915e-01,2.125919898386248175e-01,-9.434796510620260257e-01,2.542652038489181532e-01,8.381729895906384620e-01,4.232165603572064783e-02,-5.437599810128412869e-01,9.572939808165405184e-02,1.983435784001303381e-01,9.754464143408162480e-01,-8.882050969466237511e-01,-4.253635050617722291e-01,1.736594204746806369e-01,4.493635366837887002e-01,-8.830207888090713109e-01,1.354499849761619801e-01
1.953347468302626677e-01,-9.342563170343413104e-01,-2.983445504147603233e-01,-1.777372083631681768e-02,-3.075268402595973116e-01,9.513733953435846713e-01,9.805755613558752026e-01,1.805335885683780894e-01,7.667588845415293508e-02,-5.173585176365840671e-02,-7.598223508766202006e-01,6.480689753032580214e-01,3.769192625334742974e-01,-6.157992340889570926e-01,-6.918982387798625622e-01,9.248001249856697692e-01,2.084737355250771140e-01,3.182505780398671158e-01
-8.562704398266972328e-02,7.518807679823731327e-01,6.537150144191475887e-01,-6.382854793493405454e-01,-5.451978452303464229e-01,5.434620100871532244e-01,7.650226507696173961e-01,-3.707217558957441872e-01,5.265982562779752962e-01,-6.378071492708571322e-01,4.720958607790857742e-01,6.085454285213519610e-01,4.894101219401765235e-01,8.585141142962072758e-01,-1.530726889314353578e-01,-5.947098224188696047e-01,2.001974370201884679e-01,-7.786149326394042891e-01
-1.275940614470693901e-01,-9.027073036781785298e-01,4.109005711477102807e-01,-8.908301214175377014e-01,-7.783534854157736493e-02,-4.476196524870491578e-01,4.360521187411624533e-01,-4.231562151303985275e-01,-7.942275286955615687e-01,7.261462340371023227e-01,6.768979338533679391e-01,1.205024229581103112e-01,6.459855966877394717e-01,-7.317057693881124925e-01,2.175069560178151951e-01,-2.354023272308902737e-01,8.009902739229685098e-02,9.685917045613641196e-01
-5.230367859259648332e-03,9.984823750273086329e-01,5.482326159470757299e-02,9.660277853526191283e-01,1.921106283123326375e-02,-2.577232100366763645e-01,2.583852959801916094e-01,-5.161280678978179964e-02,9.646621983868288730e-01,2.752885051670063143e-01,-4.064793172910147190e-01,-8.712007825625192048e-01,-9.152213376714226634e-01,1.665659545242317574e-01,-3.669137308201517733e-01,-2.942552327382580990e-01,-8.983486780799878613e-01,3.261648518741579461e-01
9.817561156365633979e-02,-9.357874962916158390e-01,-3.386197145447550905e-01,-7.964426840783393746e-02,-3.465603072915613980e-01,9.346404356327409069e-01,9.919769855212786647e-01,6.478977692697993063e-02,1.085538806393820666e-01,1.841296167168969267e-01,7.102737598522735896e-01,6.794170076712849893e-01,-9.211067387769575898e-01,-1.165360226031771362e-01,3.714589226489373175e-01,3.430140813834998692e-01,-6.942121732591166605e-01,6.327802134007409762e-01
